repo_name,trajectory_id,provider,stage,transcript_path,n_nonempty_lines,n_json_records,n_non_json_lines,n_canonical_events,n_unknown_structures,n_parse_exceptions,empty_transcript,read_failed,non_json_examples,parse_exception_examples,unknown_structures
similar-embeddings-nlp-ae9d-gemini,similar-embeddings-nlp-ae9d-gemini::gemini,gemini,resource_finder,logs/resource_finder_gemini_transcript.jsonl,371,236,135,236,2,0,False,False,line 1: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 2: 'Loaded cached credentials.' || line 3: 'YOLO mode is enabled. All tool calls will be automatically approved.',,gemini:non_dict:2
similar-embeddings-nlp-ae9d-gemini,similar-embeddings-nlp-ae9d-gemini::gemini,gemini,execution,logs/execution_gemini_transcript.jsonl,202,194,8,194,0,0,False,False,line 1: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 2: 'Loaded cached credentials.' || line 3: 'YOLO mode is enabled. All tool calls will be automatically approved.',,
similar-embeddings-nlp-f3b7-claude,similar-embeddings-nlp-f3b7-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,256,256,0,256,13,0,False,False,,,claude:user_block:document:13
similar-embeddings-nlp-f3b7-claude,similar-embeddings-nlp-f3b7-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,143,143,0,143,0,0,False,False,,,
similarity-eclipsing-claude,similarity-eclipsing-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,341,341,0,341,5,0,False,False,,,claude:user_block:document:5
similarity-eclipsing-claude,similarity-eclipsing-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,93,93,0,93,0,0,False,False,,,
simulation-theory-ai-54bc-gemini,simulation-theory-ai-54bc-gemini::gemini,gemini,resource_finder,logs/resource_finder_gemini_transcript.jsonl,192,188,4,188,0,0,False,False,line 1: 'Warning: 256-color support not detected. Using a terminal with at least 256-color support is recommended for a better vi' || line 2: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 3: 'YOLO mode is enabled. All tool calls will be automatically approved.',,
simulation-theory-ai-54bc-gemini,simulation-theory-ai-54bc-gemini::gemini,gemini,execution,logs/execution_gemini_transcript.jsonl,199,193,6,193,0,0,False,False,line 1: 'Warning: 256-color support not detected. Using a terminal with at least 256-color support is recommended for a better vi' || line 2: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 3: 'YOLO mode is enabled. All tool calls will be automatically approved.',,
small-gradients-nlp-claude,small-gradients-nlp-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,291,291,0,291,9,0,False,False,,,claude:user_block:document:9
small-gradients-nlp-claude,small-gradients-nlp-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,221,221,0,221,0,0,False,False,,,
sounds-like-ai-02cd-codex,sounds-like-ai-02cd-codex::codex,codex,resource_finder,logs/resource_finder_codex_transcript.jsonl,264,263,1,240,23,0,False,False,line 1: 'Reading prompt from stdin...',,codex:item:web_search:23
sounds-like-ai-02cd-codex,sounds-like-ai-02cd-codex::codex,codex,execution,logs/execution_codex_transcript.jsonl,169,168,1,168,0,0,False,False,line 1: 'Reading prompt from stdin...',,
sounds-like-ai-61e8-gemini,sounds-like-ai-61e8-gemini::gemini,gemini,resource_finder,logs/resource_finder_gemini_transcript.jsonl,733,168,565,168,0,0,False,False,line 1: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 2: 'Loaded cached credentials.' || line 3: 'YOLO mode is enabled. All tool calls will be automatically approved.',,
sounds-like-ai-61e8-gemini,sounds-like-ai-61e8-gemini::gemini,gemini,execution,logs/execution_gemini_transcript.jsonl,169,159,10,159,0,0,False,False,line 1: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 2: 'Loaded cached credentials.' || line 3: 'YOLO mode is enabled. All tool calls will be automatically approved.',,
sounds-like-ai-claude,sounds-like-ai-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,248,248,0,248,6,0,False,False,,,claude:user_block:document:6
sounds-like-ai-claude,sounds-like-ai-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,239,239,0,239,0,0,False,False,,,
specialized-copying-claude,specialized-copying-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,185,185,0,185,14,0,False,False,,,claude:user_block:document:14
specialized-copying-claude,specialized-copying-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,72,72,0,72,0,0,False,False,,,
stat-meta-robustness-948b-claude,stat-meta-robustness-948b-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,169,169,0,169,10,0,False,False,,,claude:user_block:document:10
stat-meta-robustness-948b-claude,stat-meta-robustness-948b-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,100,100,0,100,0,0,False,False,,,
steering-expanded-mlp-claude,steering-expanded-mlp-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,245,245,0,245,8,0,False,False,,,claude:user_block:document:8
steering-expanded-mlp-claude,steering-expanded-mlp-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,85,85,0,85,0,0,False,False,,,
steering-vector-decay-4272-claude,steering-vector-decay-4272-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,230,230,0,230,10,0,False,False,,,claude:user_block:document:10
steering-vector-decay-4272-claude,steering-vector-decay-4272-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,282,282,0,282,0,0,False,False,,,
steering-vector-decay-claude,steering-vector-decay-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,391,391,0,391,9,0,False,False,,,claude:user_block:document:9
steering-vector-decay-claude,steering-vector-decay-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,162,162,0,162,0,0,False,False,,,
steering-vectors-nlp-claude,steering-vectors-nlp-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,396,396,0,396,6,0,False,False,,,claude:user_block:document:6
steering-vectors-nlp-claude,steering-vectors-nlp-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,158,158,0,158,0,0,False,False,,,
sticky-personas-ai-9dab-claude,sticky-personas-ai-9dab-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,518,518,0,495,0,0,False,False,,,
sticky-personas-ai-9dab-claude,sticky-personas-ai-9dab-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,266,266,0,247,0,0,False,False,,,
sticky-personas-ai-a685-codex,sticky-personas-ai-a685-codex::codex,codex,resource_finder,logs/resource_finder_codex_transcript.jsonl,353,351,2,331,9,0,False,False,line 1: 'Reading prompt from stdin...' || line 243: '2026-07-06T06:31:35.711096Z ERROR codex_core::tools::router: error=write_stdin failed: stdin is closed for this session;',,codex:item:web_search:9
sticky-personas-ai-a685-codex,sticky-personas-ai-a685-codex::codex,codex,execution,logs/execution_codex_transcript.jsonl,315,314,1,292,3,0,False,False,line 1: 'Reading prompt from stdin...',,codex:item:web_search:3
story-cot-nlp-claude,story-cot-nlp-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,242,242,0,242,3,0,False,False,,,claude:user_block:document:3
story-cot-nlp-claude,story-cot-nlp-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,131,131,0,131,0,0,False,False,,,
sweaty-liars-nlp-claude,sweaty-liars-nlp-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,725,725,0,725,2,0,False,False,,,claude:user_block:document:2
sweaty-liars-nlp-claude,sweaty-liars-nlp-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,104,104,0,104,0,0,False,False,,,
sycophancy-lang-resources-0311-claude,sycophancy-lang-resources-0311-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,348,348,0,348,2,0,False,False,,,claude:user_block:document:2
sycophancy-lang-resources-0311-claude,sycophancy-lang-resources-0311-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,1156,1156,0,1156,0,0,False,False,,,
sycophancy-lang-resources-6bb3-claude,sycophancy-lang-resources-6bb3-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,402,402,0,402,2,0,False,False,,,claude:user_block:document:2
sycophancy-lang-resources-6bb3-claude,sycophancy-lang-resources-6bb3-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,139,138,1,138,0,0,False,False,"line 8: '{""type"":""assistant"",""message"":{""model"":""claude-opus-4-6"",""id"":""msg_01C6H4incgrggoVjzbdf6Yer"",""type"":""message"",""role"":""as'",,
sycophancy-lang-resources-d777-codex,sycophancy-lang-resources-d777-codex::codex,codex,resource_finder,logs/resource_finder_codex_transcript.jsonl,196,194,2,183,8,0,False,False,"line 1: 'WARNING: proceeding, even though we could not update PATH: Operation not permitted (os error 1)' || line 2: 'Reading prompt from stdin...'",,codex:item:web_search:8
sycophancy-lang-resources-d777-codex,sycophancy-lang-resources-d777-codex::codex,codex,execution,logs/execution_codex_transcript.jsonl,217,214,3,196,0,0,False,False,"line 1: 'WARNING: proceeding, even though we could not update PATH: Operation not permitted (os error 1)' || line 2: 'Reading prompt from stdin...' || line 50: '2026-04-13T05:03:27.740135Z ERROR codex_core::tools::router: error=write_stdin failed: stdin is closed for this session;'",,
sycophancy-lang-resources-f4fb-gemini,sycophancy-lang-resources-f4fb-gemini::gemini,gemini,resource_finder,logs/resource_finder_gemini_transcript.jsonl,301,297,4,297,0,0,False,False,"line 1: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 2: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 80: '[WebFetchTool] Primary fetch failed, falling back: Primary fetch returned no content'",,
sycophancy-lang-resources-f4fb-gemini,sycophancy-lang-resources-f4fb-gemini::gemini,gemini,execution,logs/execution_gemini_transcript.jsonl,60,57,3,57,0,0,False,False,line 1: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 2: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 27: 'Error executing tool read_file: File size exceeds the 20MB limit.',,
synthetic_data_with_base_model_20260720_181704_b08e72e8,synthetic_data_with_base_model_20260720_181704_b08e72e8::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,633,633,0,572,2,0,False,False,,,claude:user_block:document:2
synthetic_data_with_base_model_20260720_181704_b08e72e8,synthetic_data_with_base_model_20260720_181704_b08e72e8::claude,claude,execution,logs/execution_claude_transcript.jsonl,819,819,0,777,0,0,False,False,,,
systematic_bias_in_llm_chain_o_20260729_160340_206cc029,systematic_bias_in_llm_chain_o_20260729_160340_206cc029::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,3,3,0,3,0,0,False,False,,,
systematic_bias_in_llm_uncerta_20260729_161235_2f048b69,systematic_bias_in_llm_uncerta_20260729_161235_2f048b69::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,3,3,0,3,0,0,False,False,,,
systematic_stress_testing_of___20260730_161741_765e263a,systematic_stress_testing_of___20260730_161741_765e263a::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,3,3,0,3,0,0,False,False,,,
systematically-probing-alignment-null-843e,systematically-probing-alignment-null-843e::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,427,427,0,384,15,0,False,False,,,claude:user_block:document:15
systematically-probing-alignment-null-843e,systematically-probing-alignment-null-843e::claude,claude,execution,logs/execution_claude_transcript.jsonl,1217,1217,0,1147,0,0,False,False,,,
talkie-generalization-8356-gemini,talkie-generalization-8356-gemini::gemini,gemini,resource_finder,logs/resource_finder_gemini_transcript.jsonl,107,101,6,101,0,0,False,False,line 1: 'Warning: 256-color support not detected. Using a terminal with at least 256-color support is recommended for a better vi' || line 2: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 3: 'YOLO mode is enabled. All tool calls will be automatically approved.',,
talkie-generalization-8356-gemini,talkie-generalization-8356-gemini::gemini,gemini,execution,logs/execution_gemini_transcript.jsonl,109,105,4,105,0,0,False,False,line 1: 'Warning: 256-color support not detected. Using a terminal with at least 256-color support is recommended for a better vi' || line 2: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 3: 'YOLO mode is enabled. All tool calls will be automatically approved.',,
talkie-generalization-e993-claude,talkie-generalization-e993-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,328,328,0,307,2,0,False,False,,,claude:user_block:document:2
talkie-generalization-e993-claude,talkie-generalization-e993-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,834,834,0,767,0,0,False,False,,,
talkie-generalization-ff5d-codex,talkie-generalization-ff5d-codex::codex,codex,resource_finder,logs/resource_finder_codex_transcript.jsonl,136,134,2,126,4,0,False,False,line 1: 'Reading prompt from stdin...' || line 40: '2026-05-10T08:42:10.912886Z ERROR codex_core::tools::router: error=write_stdin failed: stdin is closed for this session;',,codex:item:web_search:4
talkie-generalization-ff5d-codex,talkie-generalization-ff5d-codex::codex,codex,execution,logs/execution_codex_transcript.jsonl,328,326,2,314,0,0,False,False,line 1: 'Reading prompt from stdin...' || line 107: '2026-05-10T08:53:07.022617Z ERROR codex_core::tools::router: error=write_stdin failed: stdin is closed for this session;',,
temporal-credit-assign-42dd-claude,temporal-credit-assign-42dd-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,300,300,0,300,4,0,False,False,,,claude:user_block:document:4
temporal-credit-assign-42dd-claude,temporal-credit-assign-42dd-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,184,184,0,184,0,0,False,False,,,
tension-between-independence-0807-codex,tension-between-independence-0807-codex::codex,codex,resource_finder,logs/resource_finder_codex_transcript.jsonl,75,74,1,65,4,0,False,False,line 1: 'Reading prompt from stdin...',,codex:item:web_search:4
tension-between-independence-0807-codex,tension-between-independence-0807-codex::codex,codex,execution,logs/execution_codex_transcript.jsonl,71,70,1,60,0,0,False,False,line 1: 'Reading prompt from stdin...',,
test-llm-impersonators-claude,test-llm-impersonators-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,741,741,0,741,0,0,False,False,,,
test-llm-impersonators-claude,test-llm-impersonators-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,130,130,0,130,0,0,False,False,,,
text-llm-limitations-7bc7-gemini,text-llm-limitations-7bc7-gemini::gemini,gemini,resource_finder,logs/resource_finder_gemini_transcript.jsonl,166,163,3,163,0,0,False,False,line 1: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 2: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 14: 'missing pgrep output',,
text-llm-limitations-7bc7-gemini,text-llm-limitations-7bc7-gemini::gemini,gemini,execution,logs/execution_gemini_transcript.jsonl,261,257,4,257,0,0,False,False,line 1: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 2: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 50: 'Error executing tool list_directory: Error: Failed to list directory.',,
